"","revenue","vote_average","genre.1","genre.2","genre.3","Director","actor.1","actor.2","actor.3","Action","Adventure","Animation","Comedy","Crime","Drama","Family","Fantasy","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","War","Western"
"803",179179718,5.2,"Fantasy","Action","Crime","Mark Steven Johnson","Ben Affleck","Jennifer Garner","Colin Farrell","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"804",100546153,7.1,"History","Drama","NULL","Damien Chazelle","Ryan Gosling","Claire Foy","Jason Clarke","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"805",159773545,6.3,"Science Fiction","Action","Horror","David Fincher","Sigourney Weaver","Charles S. Dutton","Charles Dance","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"806",384335608,6,"Animation","Comedy","Family","George Miller","Elijah Wood","Robin Williams","Brittany Murphy","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"807",96455697,6.6,"Comedy","Fantasy","Romance","Gary Winick","Jennifer Garner","Mark Ruffalo","Judy Greer","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0"
"808",331957105,5.8,"Action","Adventure","Fantasy","Zhang Yimou","Matt Damon","Jing Tian","Willem Dafoe","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"809",203427584,6.8,"Adventure","Drama","Action","Baltasar Kormákur","Jason Clarke","Jake Gyllenhaal","Josh Brolin","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"810",336529144,5.3,"Action","Crime","Fantasy","Joel Schumacher","Val Kilmer","Tommy Lee Jones","Jim Carrey","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"811",53302314,6.5,"Horror","NULL","NULL","James Wong","Devon Sawa","Ali Larter","Kerr Smith","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"812",268031828,5.8,"Adventure","Drama","Action","Ridley Scott","Christian Bale","Joel Edgerton","John Turturro","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"813",100138851,7,"Drama","Animation","Family","Gary Trousdale","Tom Hulce","Demi Moore","Heidi Mollenhauer","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"814",212902372,5.8,"Fantasy","Comedy","NULL","Rob Marshall","Anna Kendrick","Daniel Huttlestone","James Corden","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"815",147298761,6.8,"Drama","Romance","NULL","Baz Luhrmann","Leonardo DiCaprio","Claire Danes","John Leguizamo","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"816",149878437,6.1,"Action","Thriller","Science Fiction","D.J. Caruso","Alex Pettyfer","Dianna Agron","Teresa Palmer","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"817",82124805,7.6,"Drama","History","Comedy","Yorgos Lanthimos","Olivia Colman","Emma Stone","Rachel Weisz","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0"
"818",205366737,6.4,"Action","Drama","Thriller","Roland Emmerich","Channing Tatum","Jamie Foxx","Joey King","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"819",155446362,6,"Action","Adventure","Drama","Alex Proyas","Nicolas Cage","Rose Byrne","Chandler Canterbury","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"820",35485608,6.9,"Drama","Crime","NULL","Derek Cianfrance","Ryan Gosling","Bradley Cooper","Eva Mendes","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"821",266465037,7.6,"Drama","Crime","NULL","Ridley Scott","Denzel Washington","Russell Crowe","Chiwetel Ejiofor","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"822",108758521,5.8,"Comedy","NULL","NULL","Nicholas Stoller","Seth Rogen","Rose Byrne","Zac Efron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"823",302469017,5.7,"Adventure","Action","Thriller","Stephen Sommers","Dennis Quaid","Channing Tatum","Marlon Wayans","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"824",119520023,6.7,"Action","Drama","War","Robert Zemeckis","Brad Pitt","Marion Cotillard","Jared Harris","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"825",28000000,8.2,"Mystery","Romance","Thriller","Alfred Hitchcock","James Stewart","Kim Novak","Barbara Bel Geddes","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0"
"826",109423648,7.6,"Drama","Thriller","Mystery","David Fincher","Michael Douglas","Sean Penn","Deborah Kara Unger","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0"
"827",300854823,6.9,"Adventure","Fantasy","Comedy","Steven Spielberg","Robin Williams","Dustin Hoffman","Julia Roberts","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"828",136267476,6.2,"Comedy","NULL","NULL","Burr Steers","Zac Efron","Leslie Mann","Matthew Perry","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"829",174822325,5.5,"Action","Science Fiction","Thriller","Jon Favreau","Daniel Craig","Olivia Wilde","Harrison Ford","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"830",46089287,6.7,"Comedy","Action","Science Fiction","Edgar Wright","Simon Pegg","Nick Frost","Paddy Considine","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
"831",11403529,7.5,"Horror","NULL","NULL","Alfred Hitchcock","Rod Taylor","Tippi Hedren","Jessica Tandy","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"832",215294342,7.1,"Drama","History","War","Roland Emmerich","Mel Gibson","Heath Ledger","Joely Richardson","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"833",117831631,5.4,"Action","Adventure","History","Paul W. S. Anderson","Kit Harington","Carrie-Anne Moss","Emily Browning","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"834",321682600,6.5,"Comedy","Romance","NULL","Robert Luketic","Katherine Heigl","Gerard Butler","Eric Winter","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"835",101624843,6.6,"Action","Comedy","NULL","David Gordon Green","Seth Rogen","James Franco","Danny McBride","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"836",352194034,6.8,"Adventure","Action","Thriller","Martin Campbell","Pierce Brosnan","Sean Bean","Izabella Scorupco","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"837",5972942,6.6,"Horror","Mystery","NULL","André Øvredal","Emile Hirsch","Brian Cox","Ophelia Lovibond","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"838",201596308,5.5,"Comedy","Action","NULL","Dennis Dugan","Adam Sandler","John Turturro","Emmanuelle Chriqui","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"839",156974557,6.1,"Action","Comedy","Romance","McG","Reese Witherspoon","Chris Pine","Tom Hardy","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"840",163670000,6.8,"Drama","Romance","NULL","Jason Reitman","George Clooney","Vera Farmiga","Anna Kendrick","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"841",132563930,4.8,"Action","Fantasy","Thriller","Brian Taylor","Nicolas Cage","Ciarán Hinds","Violante Placido","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"842",13275000,8,"Mystery","Thriller","NULL","Alfred Hitchcock","Cary Grant","Eva Marie Saint","James Mason","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"843",10032765,7.7,"Romance","Drama","NULL","Lasse Hallström","Johnny Depp","Leonardo DiCaprio","Juliette Lewis","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"844",99357138,7,"Drama","Romance","NULL","Scott Hicks","Zac Efron","Taylor Schilling","Blythe Danner","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"845",75225693,6.9,"Drama","Romance","NULL","Sam Mendes","Leonardo DiCaprio","Kate Winslet","David Harbour","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"846",135330182,7.1,"Drama","NULL","NULL","Alejandro González Iñárritu","Brad Pitt","Cate Blanchett","Gael García Bernal","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"847",14500000,7.9,"Western","NULL","NULL","Sergio Leone","Clint Eastwood","Marianne Koch","Gian Maria Volonté","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"848",202466756,5.6,"Action","Science Fiction","NULL","Jonathan Liebesman","Aaron Eckhart","Ramón Rodríguez","Will Rothhaar","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"849",19145732,5.4,"Drama","Crime","NULL","Sofia Coppola","Katie Chang","Israel Broussard","Emma Watson","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"850",102952888,6.2,"Crime","Horror","Mystery","Michael Spierig","Matt Passmore","Tobin Bell","Callum Keith Rennie","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0"
"851",98837872,6.4,"Drama","Crime","NULL","Scott Cooper","Johnny Depp","Joel Edgerton","Benedict Cumberbatch","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"852",155313078,6.4,"Thriller","Action","Mystery","Adam Robitel","Taylor Russell","Logan Miller","Deborah Ann Woll","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"853",316360478,7.1,"Action","Comedy","Crime","Martin Brest","Eddie Murphy","Judge Reinhold","John Ashton","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"854",200804534,5.4,"Animation","Comedy","Family","Peter Hewitt","Bill Murray","Breckin Meyer","Jennifer Love Hewitt","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"855",200276000,6.9,"Drama","Thriller","History","Bryan Singer","Tom Cruise","Kenneth Branagh","Bill Nighy","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0"
"856",208076205,6.4,"Action","Thriller","NULL","Daniel Espinosa","Denzel Washington","Ryan Reynolds","Vera Farmiga","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"857",117719158,6,"Horror","Mystery","NULL","James Wong","Mary Elizabeth Winstead","Ryan Merriman","Kris Lemche","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"858",96408652,6.8,"Drama","Romance","NULL","Woody Allen","Scarlett Johansson","Rebecca Hall","Javier Bardem","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"859",20158808,7.2,"Drama","Family","Fantasy","Wolfgang Petersen","Barret Oliver","Gerald McRaney","Chris Eastman","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"860",30000000,8.2,"Mystery","Crime","Thriller","Oriol Paulo","Mario Casas","Ana Wagener","José Coronado","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0"
"861",127730736,6.1,"Drama","Horror","Thriller","James Watkins","Daniel Radcliffe","Ciarán Hinds","Janet McTeer","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0"
"862",300228084,6,"Action","Adventure","Horror","Paul W. S. Anderson","Milla Jovovich","Wentworth Miller","Ali Larter","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"863",109280263,7.6,"Drama","Comedy","Music","Stephen Daldry","Jamie Bell","Julie Walters","Jean Heywood","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
"864",130786397,6.6,"Action","Mystery","Thriller","Jaume Collet-Serra","Liam Neeson","Diane Kruger","January Jones","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"865",173965010,5.8,"Comedy","Crime","NULL","Seth Gordon","Jason Bateman","Melissa McCarthy","Jon Favreau","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"866",183018522,5.9,"Adventure","Comedy","Drama","Tarsem Singh","Lily Collins","Julia Roberts","Armie Hammer","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"867",23000000,8,"Drama","NULL","NULL","Martin Scorsese","Robert De Niro","Joe Pesci","Cathy Moriarty","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"868",611899420,7.3,"Drama","NULL","NULL","Mel Gibson","Jim Caviezel","Maia Morgenstern","Christo Jivkov","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"869",128905366,5.8,"Science Fiction","Action","Horror","David S. Goyer","Wesley Snipes","Kris Kristofferson","Dominic Purcell","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"870",60629159,7.3,"Horror","Science Fiction","NULL","David Cronenberg","Jeff Goldblum","Geena Davis","John Getz","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"871",203388341,6.8,"Romance","Science Fiction","Fantasy","Cameron Crowe","Tom Cruise","Penélope Cruz","Cameron Diaz","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0"
"872",61648500,5.7,"Fantasy","Action","Comedy","Robert Schwentke","Jeff Bridges","Ryan Reynolds","Kevin Bacon","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"873",99206215,7,"Drama","NULL","NULL","Woody Allen","Alec Baldwin","Cate Blanchett","Louis C. K.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"874",73762516,6.1,"Action","Thriller","Science Fiction","Paul W. S. Anderson","Jason Statham","Joan Allen","Ian McShane","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"875",379014294,5.5,"Science Fiction","Action","Thriller","Roland Emmerich","Matthew Broderick","Jean Reno","Maria Pitillo","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"876",92823546,7.4,"Comedy","Romance","Drama","Rob Reiner","Meg Ryan","Billy Crystal","Carrie Fisher","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"877",212000000,6.4,"Comedy","Crime","Action","Donald Petrie","Sandra Bullock","Benjamin Bratt","Michael Caine","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"878",178866158,6.4,"Comedy","Romance","Drama","Ken Kwapis","Ben Affleck","Jennifer Aniston","Drew Barrymore","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"879",110230332,6.3,"Comedy","Fantasy","NULL","Mark Waters","Jamie Lee Curtis","Lindsay Lohan","Mark Harmon","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"880",378882411,7,"Action","Thriller","NULL","James Cameron","Arnold Schwarzenegger","Jamie Lee Curtis","Tom Arnold","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"881",201634991,7.7,"Drama","Music","NULL","F. Gary Gray","O'Shea Jackson Jr.","Corey Hawkins","Jason Mitchell","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"882",9644124,8.2,"Drama","Family","Fantasy","Frank Capra","James Stewart","Donna Reed","Lionel Barrymore","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"883",140175006,6.5,"Animation","Comedy","Family","Gil Kenan","Ryan Newman","Steve Buscemi","Mitchel Musso","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"884",347325802,6.6,"Action","Comedy","Crime","Brett Ratner","Jackie Chan","Chris Tucker","John Lone","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"885",90426405,6.1,"Horror","Mystery","NULL","David R. Ellis","Ali Larter","A.J. Cook","Michael Landes","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"886",159157447,7.9,"Western","NULL","NULL","Clint Eastwood","Clint Eastwood","Gene Hackman","Morgan Freeman","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"887",173398518,6.6,"Comedy","Family","Fantasy","Jon Favreau","Will Ferrell","James Caan","Zooey Deschanel","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0"
"888",270000000,6.8,"Drama","NULL","NULL","Sylvester Stallone","Sylvester Stallone","Talia Shire","Burt Young","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"889",55003890,5.2,"Comedy","Drama","Science Fiction","Alexander Payne","Matt Damon","Christoph Waltz","Hong Chau","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0"
"890",40272135,7.4,"Romance","Drama","NULL","Todd Haynes","Rooney Mara","Cate Blanchett","Kyle Chandler","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"891",71868327,7.3,"Adventure","Comedy","Crime","Joel Coen","George Clooney","John Turturro","Tim Blake Nelson","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"892",374111707,6.4,"Comedy","Romance","NULL","Nancy Meyers","Mel Gibson","Helen Hunt","Marisa Tomei","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"893",252909177,6.6,"Comedy","Drama","Family","Kenny Ortega","Zac Efron","Vanessa Hudgens","Ashley Tisdale","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0"
"894",176404493,6.8,"Comedy","NULL","NULL","Philippe de Chauveron","Christian Clavier","Chantal Lauby","Ary Abittan","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"895",135560026,7.2,"Adventure","Fantasy","Romance","Matthew Vaughn","Claire Danes","Charlie Cox","Michelle Pfeiffer","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"896",51973029,8,"Drama","History","Music","Miloš Forman","F. Murray Abraham","Tom Hulce","Elizabeth Berridge","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0"
"897",318502923,4.6,"Action","Adventure","Family","M. Night Shyamalan","Noah Ringer","Nicola Peltz","Jackson Rathbone","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"898",26559557,6.3,"Horror","Mystery","Science Fiction","Gore Verbinski","Dane DeHaan","Jason Isaacs","Mia Goth","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"899",39187783,7.1,"Comedy","Drama","NULL","Jonathan Levine","Joseph Gordon-Levitt","Seth Rogen","Anna Kendrick","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"900",303788635,7.4,"Science Fiction","Drama","NULL","Steven Spielberg","Richard Dreyfuss","François Truffaut","Teri Garr","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"901",59389433,7.2,"Drama","Romance","NULL","Lone Scherfig","Anne Hathaway","Jim Sturgess","Tom Mison","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"902",3377430,6.5,"Thriller","Horror","Mystery","Nicolas Winding Refn","Elle Fanning","Karl Glusman","Jena Malone","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0"
"903",28883511,7,"Drama","NULL","NULL","Tim Burton","Amy Adams","Christoph Waltz","Danny Huston","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"904",368875760,7.4,"Adventure","Action","Thriller","Andrew Davis","Harrison Ford","Tommy Lee Jones","Joe Pantoliano","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"905",246984278,6,"Comedy","NULL","NULL","Dennis Dugan","Adam Sandler","Kevin James","Chris Rock","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
